SessionId,Timestamps,ItemId
5299,961005436,1282
5299,961005139,750
5299,961005479,1298
5299,961005343,1617
5299,961005204,2288
5299,961005139,2600
5299,961005321,3683
5299,961005271,1376
5299,961005513,858
5299,961005230,3702
5299,961005002,3704
5299,961005362,3706
5299,961005458,1028
5299,961005458,1029
5299,961005479,1032
5299,961005164,541
5299,961005458,551
5299,961005203,1097
5303,960951962,3006
5303,960951546,2068
5303,960951881,593
5303,960951710,3071
5303,960951472,3424
5303,960951169,3481
5303,960951881,296
5303,960951881,2858
5303,960951546,1124
5303,960951881,608
5303,960951710,1172
5303,960951298,1179
5303,960951592,1185
5303,960951592,3526
5303,960951836,318
5303,960951169,3536
5303,960951710,1961
5303,960951546,1962
5303,960951089,3578
5303,960951472,2929
5303,960950925,58
5303,960950925,1221
5303,960951710,1222
5303,960951592,1225
5303,960951472,1228
5303,960951592,1242
5303,960951546,1259
5303,960951379,1280
5303,960951546,1293
5303,960951298,1617
5303,960950925,2291
5303,960951926,2686
5303,960951546,1302
5303,960951624,2313
5303,960950801,1389
5303,960951962,1704
5303,960950687,110
5303,960951379,1730
5303,960951546,2739
5303,960951472,2750
5303,960951801,527
5303,960951881,529
5303,960951710,2020
5303,960951837,2028
5303,960951624,1090
5304,1002821941,3793
5304,960949258,3006
5304,960949101,593
5304,960949258,3052
5304,985130985,3408
5304,985130948,3481
5304,964649424,296
5304,960949258,2858
5304,985130948,3823
5304,960949295,2891
5304,985130844,3897
5304,960949101,3147
5304,960949338,3175
5304,960949295,3185
5304,985131011,3515
5304,985131027,3536
5304,960949043,17
5304,993051705,3578
5304,960949258,2997
5304,985131079,3948
5304,985130985,3952
5304,964649424,1280
5304,964649468,1617
5304,960949043,3243
5304,960949338,2628
5304,1002821871,3287
5304,964649149,3618
5304,960948999,858
5304,1002822077,3301
5304,960949338,2712
5304,960949258,2762
5304,964649468,1041
5304,964649468,527
5304,1002821770,3751
5304,1002821960,3753
5307,960936548,2054
5307,960936695,589
5307,960936314,908
5307,960936884,1831
5307,960936838,2808
5307,960936382,260
5307,960936512,2872
5307,960936511,2100
5307,960936548,2105
5307,960936406,1198
5307,960936548,2140
5307,960936511,2161
5307,960936511,2174
5307,960936720,1527
5307,960936511,2193
5307,960936864,1544
5307,960936625,3153
5307,960936406,1562
5307,960936695,3175
5307,960936720,1580
5307,960936720,1584
5307,960936695,2571
5307,960936838,1917
5307,960936695,1921
5307,960936814,316
5307,960936511,1967
5307,960936695,2916
5307,960936838,379
5307,960936512,2968
5307,960936352,1270
5307,960936784,748
5307,960936784,780
5307,960936745,788
5307,960936784,1676
5307,960936784,2628
5307,960936864,435
5307,960936745,3697
5307,960936695,480
5307,960936814,1320
5307,960936745,1356
5307,960936814,1372
5307,960936883,849
5307,960936939,880
5307,960936910,2701
5307,960936814,1779
5307,960936910,173
5307,960936587,1009
5307,960936883,196
5307,960936625,1019
5307,960936939,519
5307,960936512,2797
5307,960936548,2005
5307,960936601,2015
5307,960936587,1073
5307,960936939,546
5307,960936548,2021
5307,960936511,1097
5308,960935421,590
5308,960934712,593
5308,960935251,2407
5308,960934654,3404
5308,960934654,3451
5308,960935373,3467
5308,960934992,3471
5308,960935046,1196
5308,960934940,1527
5308,960934992,1580
5308,960935203,1584
5308,960935421,3508
5308,960934992,1909
5308,960935527,3510
5308,960935593,3513
5308,960935046,2571
5308,960934940,329
5308,960935593,3555
5308,960935448,368
5308,960935421,1201
5308,960934992,1206
5308,960934777,1210
5308,960935421,2951
5308,960935091,1214
5308,960935046,1240
5308,960935326,2985
5308,960934886,750
5308,960934777,2605
5308,960935091,2640
5308,960935129,2657
5308,960935593,3618
5308,960935593,3623
5308,960935090,480
5308,960935373,1304
5308,960935163,1334
5308,960934940,1396
5308,960935275,2346
5308,960935163,2011
5308,960935302,2012
5308,960934654,2028
5309,960928651,2433
5309,960928651,223
5309,960928582,2858
5309,960928582,1127
5309,960928341,1136
5309,960928319,1196
5309,960928319,1500
5309,960928582,2188
5309,960928290,50
5309,960928735,785
5309,960928651,3203
5309,960928689,2605
5309,960928596,2683
5309,960928582,2699
5309,960928689,2336
5309,960928616,2355
5309,960928582,2706
5309,960928616,2770
5309,960928341,527
5309,960928341,2028
5310,960928662,2066
5310,960927951,3035
5310,960928285,900
5310,960928203,901
5310,960928422,905
5310,960928422,907
5310,960927951,908
5310,960928203,910
5310,960928584,912
5310,960928662,913
5310,960928203,915
5310,960928203,916
5310,960928512,920
5310,960927991,926
5310,960928465,927
5310,960928584,928
5310,960928584,930
5310,960928584,931
5310,960928285,932
5310,960928203,933
5310,960928465,936
5310,960928285,937
5310,960928662,942
5310,960928422,945
5310,960928465,947
5310,960928082,948
5310,960928046,949
5310,960927695,3081
5310,960928422,955
5310,960928584,3097
5310,960928285,969
5310,960928082,970
5310,960927991,971
5310,960928512,974
5310,960927786,3408
5310,960928285,3414
5310,960928203,3417
5310,960928662,3435
5310,960928422,3462
5310,960927991,3475
5310,960927786,3481
5310,960927951,1103
5310,960927991,1104
5310,960928046,2848
5310,960927951,1178
5310,960927951,668
5310,960928109,2182
5310,960927736,1527
5310,960927991,3196
5310,960928203,3199
5310,960928422,3532
5310,960927786,3535
5310,960928109,1943
5310,960928082,3548
5310,960928046,1944
5310,960927991,1945
5310,960928046,1946
5310,960928082,3559
5310,960927832,3578
5310,960928584,2920
5310,960928584,2927
5310,960928584,2935
5310,960928109,2939
5310,960928680,2940
5310,960927951,1203
5310,960928285,1226
5310,960927991,1237
5310,960927951,1250
5310,960927991,1253
5310,960928422,1256
5310,960928662,2203
5310,960928422,2208
5310,960928465,2215
5310,960928662,746
5310,960928334,1283
5310,960928662,1284
5310,960928046,1287
5310,960927736,1617
5310,960927736,2605
5310,960928109,3640
5310,960928046,3678
5310,960927991,2351
5310,960928422,3307
5310,960928583,898
5310,960928285,899
5310,960928334,3311
5310,960928662,3334
5310,960928203,3341
5310,960928334,3365
5310,960928046,3379
5310,960927951,2731
5310,960927736,194
5310,960928422,3739
5310,960928680,1068
5310,960928662,1069
5310,960927951,2019
5310,960927695,2028
5311,960932021,1415
5311,960930552,2085
5311,960931968,903
5311,960932021,910
5311,960932021,923
5311,960930574,924
5311,960931919,960
5311,960930599,965
5311,960930552,3420
5311,960931877,3435
5311,960931994,2494
5311,960930673,2817
5311,960930401,3481
5311,960930401,3483
5311,960925438,272
5311,960930673,1127
5311,960925439,1193
5311,960930599,3153
5311,960925439,2514
5311,960925439,2567
5311,960930401,3515
5311,960930672,19
5311,960930458,3554
5311,960930458,3555
5311,960930672,344
5311,960931937,2927
5311,960930552,1203
5311,960932021,1204
5311,960931968,1212
5311,960931968,1221
5311,960925438,714
5311,960931993,1252
5311,960931968,750
5311,960930401,3615
5311,960930401,3623
5311,960930401,3624
5311,960930673,410
5311,960932182,2699
5311,960930482,3646
5311,960931777,828
5311,960930552,1367
5311,960931919,858
5311,960925439,2387
5311,960930574,1019
5311,960930673,3710
5311,960930623,2015
5313,960919866,2080
5313,960919912,2087
5313,960919866,900
5313,960919866,901
5313,960919866,2096
5313,960920068,912
5313,960920068,923
5313,960919866,935
5313,960919866,938
5313,960919368,940
5313,960920116,943
5313,960920068,946
5313,960920116,953
5313,960920135,956
5313,960920068,3095
5313,960919493,3408
5313,960919368,229
5313,960919493,3456
5313,960919493,3481
5313,960919368,2829
5313,960919783,3153
5313,960919912,3199
5313,960919912,2565
5313,960919546,3515
5313,960919590,3536
5313,960919493,3538
5313,960920116,1935
5313,960920116,1936
5313,960920116,1938
5313,960920068,1939
5313,960919627,3540
5313,960920116,1940
5313,960920068,1941
5313,960920116,1942
5313,960919866,3549
5313,960919546,3556
5313,960919546,3566
5313,960919627,3567
5313,960919590,3578
5313,960920068,2920
5313,960919546,3580
5313,960920068,2927
5313,960919709,3594
5313,960919493,3598
5313,960919866,2941
5313,960920135,2201
5313,960920116,2202
5313,960920068,2612
5313,960919546,3618
5313,960920364,3653
5313,960920392,3654
5313,960920392,3656
5313,960920477,3657
5313,960920493,3668
5313,960920305,3671
5313,960919912,3675
5313,960920364,3676
5313,960920428,3678
5313,960920305,3683
5313,960920364,3684
5313,960920477,3685
5313,960920364,3686
5313,960920478,3688
5313,960920515,3699
5313,960919866,899
5313,960919368,3334
5313,960920116,2398
5313,960919709,3357
5313,960919783,1019
5313,960920428,3702
5313,960920428,3703
5313,960920428,3704
5313,960920273,3706
5313,960920428,3707
5313,960919912,1022
5313,960920329,3714
5313,960920364,3716
5313,960919866,1032
5313,960920392,3723
5313,960920329,3724
5313,960920329,3730
5313,960920364,3732
5313,960920478,3734
5313,960920515,3735
5313,960920305,3736
5313,960920305,3740
5313,960920273,3742
5313,960919368,1097
5314,960919026,593
5314,960919056,3481
5314,960919130,2858
5314,960919026,1129
5314,960918991,1188
5314,960919142,3175
5314,960919026,318
5314,960919026,10
5314,960918991,32
5314,960919130,2959
5314,960919104,2997
5314,960919166,2628
5314,960919216,3671
5314,960919245,3676
5314,960919245,3684
5314,960919245,3686
5314,960918991,2391
5314,960919301,3712
5314,960919268,3723
5314,960919026,2792
5315,960918817,587
5315,960919381,904
5315,960919381,908
5315,960919331,912
5315,960919057,913
5315,960919296,3435
5315,960919123,2490
5315,960919697,3481
5315,960918909,2858
5315,960918984,2881
5315,960918970,2147
5315,960919194,3176
5315,960919009,2599
5315,960918860,3549
5315,960919101,1959
5315,960919154,43
5315,960918846,1210
5315,960919311,1230
5315,960919452,1247
5315,960919466,1252
5315,960919154,2686
5315,960919452,2300
5315,960919081,2310
5315,960918817,2324
5315,960919311,858
5315,960918956,2355
5315,960919174,2396
5315,960918928,2707
5315,960919101,2709
5315,960918956,2710
5315,960919034,2716
5315,960919101,2723
5315,960919081,2734
5315,960918956,2770
5315,960918817,527
5316,960908289,3007
5316,960906792,2085
5316,960908962,3033
5316,960908314,3052
5316,960909674,223
5316,960906751,231
5316,960909687,2828
5316,960908973,2889
5316,960906776,1196
5316,960908692,3114
5316,960909956,3159
5316,960908639,2502
5316,960909017,3185
5316,960906822,3556
5316,960906792,32
5316,960908793,58
5316,960908288,2959
5316,960908720,2987
5316,960909027,2995
5316,960908917,2996
5316,960908288,2997
5316,960908330,2628
5316,960908793,3608
5316,960908663,2686
5316,960908663,2692
5316,960906722,3671
5316,960910260,2338
5316,960908481,2355
5316,960909830,2395
5316,960906751,123
5316,960908677,2396
5316,960908630,3354
5316,960908677,2700
5316,960908414,2706
5316,960908481,2710
5316,960908581,2716
5316,960908630,2723
5316,960908917,1033
5316,960909068,3742
5318,960886488,592
5318,960886911,2094
5318,960885927,920
5318,960886605,3082
5318,960886898,3438
5318,960886830,3441
5318,960885927,2804
5318,960886325,260
5318,960886791,288
5318,960886857,292
5318,960887037,2858
5318,960886501,1127
5318,960885999,1136
5318,960886665,610
5318,960886710,2105
5318,960886685,648
5318,960886325,1196
5318,960886356,1197
5318,960886325,1198
5318,960886791,3107
5318,960886742,2167
5318,960886471,1527
5318,960886541,2193
5318,960886830,1573
5318,960886636,2528
5318,960886541,1580
5318,960886446,2529
5318,960886878,1586
5318,960886765,2533
5318,960886325,2571
5318,960886742,1916
5318,960886878,316
5318,960886928,329
5318,960886665,10
5318,960886416,1954
5318,960886565,21
5318,960886710,349
5318,960886765,353
5318,960886446,2916
5318,960887079,2918
5318,960886710,376
5318,960886541,377
5318,960886605,380
5318,960886356,1200
5318,960886325,1210
5318,960886356,1214
5318,960886446,1215
5318,960886415,1220
5318,960886446,1222
5318,960886415,1240
5318,960886415,1242
5318,960886605,2985
5318,960886446,1261
5318,960886857,736
5318,960887063,1270
5318,960886325,1291
5318,960886791,780
5318,960886928,786
5318,960886857,1608
5318,960886857,2273
5318,960886710,2278
5318,960886605,3256
5318,960885999,3259
5318,960886742,2617
5318,960886541,2628
5318,960886471,2692
5318,960886742,2699
5318,960885999,3660
5318,960886471,457
5318,960887092,3693
5318,960886898,3697
5318,960886965,3698
5318,960885961,480
5318,960886636,493
5318,960886501,1356
5318,960886605,1370
5318,960886415,1374
5318,960886765,849
5318,960887012,2324
5318,960886742,861
5318,960886541,886
5318,960886898,1722
5318,960886685,112
5318,960885999,1731
5318,960886565,165
5318,960886947,2723
5318,960887079,3396
5318,960886325,3703
5318,960886857,3704
5318,960886381,1036
5318,960885927,516
5318,960886381,522
5318,960886541,2000
5318,960886807,3740
5318,960886742,2001
5318,960886830,2002
5318,960886665,2006
5318,960886947,533
5318,960886325,2028
5320,960863335,588
5320,960863335,1
5320,960863388,595
5320,960863520,2092
5320,960863520,2142
5320,960863520,673
5320,960863335,3114
5320,960863434,1566
5320,960863081,3505
5320,960863388,1907
5320,960863520,1920
5320,960863005,356
5320,960863056,358
5320,960863205,3578
5320,960863388,364
5320,960863520,48
5320,960863056,1221
5320,960863434,783
5320,960863434,1688
5320,960863005,446
5320,960863434,2394
5320,960863335,2761
5320,960863520,1064
5325,960846554,1
5325,960847064,590
5325,960846554,593
5325,960846366,903
5325,960846327,904
5325,960846366,923
5325,960846760,924
5325,960846583,965
5325,960846903,2467
5325,960846500,3471
5325,960847440,1124
5325,960846598,1136
5325,960846249,608
5325,960846554,1199
5325,960847440,2150
5325,960846039,3101
5325,960846879,2176
5325,960846819,3147
5325,960846853,3148
5325,960845946,1914
5325,960847356,1955
5325,960846933,36
5325,960847304,58
5325,960846633,1206
5325,960846327,1219
5325,960846617,1225
5325,960846617,1230
5325,960846389,1267
5325,960847757,1289
5325,960847757,2236
5325,960847130,1610
5325,960846933,1633
5325,960847171,1693
5325,960846064,480
5325,960847290,1333
5325,960846500,2303
5325,960846713,2313
5325,960846760,2324
5325,960847202,2352
5325,960846933,1704
5325,960845991,1721
5325,960847079,150
5325,960847171,2716
5325,960847130,2739
5325,960846064,2747
5325,960847737,194
5325,960846478,3704
5325,960846678,2028
5328,960838990,574
5328,960838362,593
5328,960838418,2076
5328,960838960,3067
5328,960838461,3089
5328,960838075,2438
5328,960838890,982
5328,960838629,235
5328,960838202,3476
5328,960838511,293
5328,960838418,296
5328,960837928,299
5328,960838511,2858
5328,960839056,1179
5328,960837928,1193
5328,960838438,678
5328,960839449,2160
5328,960838557,3504
5328,960838484,334
5328,960838418,337
5328,960838303,1952
5328,960838511,24
5328,960838861,32
5328,960838052,356
5328,960838362,1207
5328,960838695,73
5328,960838832,1213
5328,960838418,1221
5328,960838461,2966
5328,960838418,1233
5328,960838695,1247
5328,960838891,1251
5328,960838695,778
5328,960838484,3223
5328,960838960,2289
5328,960838303,1673
5328,960839375,1682
5328,960839056,3678
5328,960839485,1345
5328,960839437,1348
5328,960838891,1358
5328,960838338,1362
5328,960838362,2324
5328,960838461,1719
5328,960838178,111
5328,960838545,175
5328,960838418,509
5328,960838847,1050
5328,960838484,523
5328,960838511,2002
5328,960838629,2020
5328,960839472,2026
5328,960838658,562
5330,961013166,3019
5330,961013054,912
5330,961013071,923
5330,961013082,926
5330,961012973,3081
5330,961013101,3083
5330,961013072,3089
5330,960835548,994
5330,960835548,3422
5330,961013120,2488
5330,961615135,247
5330,961013182,1104
5330,961615041,296
5330,961012942,2858
5330,961615062,608
5330,961615149,2890
5330,961615091,1179
5330,961615226,1183
5330,961615206,3100
5330,961012959,3175
5330,961615011,2562
5330,961615062,306
5330,961013166,1944
5330,961615226,334
5330,961615163,25
5330,961012942,2908
5330,960835566,356
5330,961615135,36
5330,961012942,2912
5330,961614968,3578
5330,961013195,1208
5330,961013146,1213
5330,961013071,1221
5330,961013100,1228
5330,961013120,1244
5330,961012942,2997
5330,961013182,1280
5330,960835548,1617
5330,961013166,2289
5330,961615091,1635
5330,961615206,3266
5330,961012988,2628
5330,961615206,1694
5330,960835548,3606
5330,961615074,1354
5330,961013054,858
5330,961615135,2336
5330,961615062,866
5330,961013133,2351
5330,961615026,896
5330,961615091,1719
5330,961013120,111
5330,961615041,1730
5330,961615061,123
5330,961013182,3359
5330,961012959,2712
5330,961013100,2732
5330,961012942,2762
5330,961013133,1041
5330,961615026,527
5330,961013071,2019
5330,961615135,1094
5331,960831646,2058
5331,960831827,1
5331,961005218,7
5331,961004482,593
5331,960832140,3039
5331,1039438695,910
5331,960832151,3072
5331,961003400,2424
5331,961004294,3418
5331,961004221,2474
5331,960832185,260
5331,1025826256,1894
5331,964461156,1101
5331,960832426,1104
5331,983125734,2858
5331,960832358,2100
5331,1022496255,3862
5331,1022461424,1183
5331,960831659,1193
5331,960831814,3114
5331,960831992,1517
5331,983125225,3159
5331,961003807,11
5331,960831734,344
5331,960831966,345
5331,960832107,1961
5331,960832072,1962
5331,960831874,357
5331,961004102,2915
5331,960832127,2918
5331,961004642,367
5331,961005883,368
5331,960831950,380
5331,960832196,1234
5331,960832107,1246
5331,960832107,1258
5331,961005934,1265
5331,960832051,1270
5331,960832087,1288
5331,960832072,1296
5331,961003873,1608
5331,961004178,2268
5331,961008153,2269
5331,961005991,3210
5331,961004555,1610
5331,960831839,2289
5331,960831874,1641
5331,961006064,3614
5331,961003836,440
5331,961004536,457
5331,960832358,3684
5331,960831734,474
5331,960831704,480
5331,1022461321,1304
5331,960832345,1307
5331,960831977,852
5331,961004118,1393
5331,960831854,2355
5331,961004482,1704
5331,961004332,2371
5331,961004332,2372
5331,961005639,2375
5331,1039438672,110
5331,961005607,1732
5331,960831814,2396
5331,960831916,1747
5331,960832087,3361
5331,961005475,150
5331,964025801,2710
5331,961004042,2712
5331,961005796,1784
5331,961005542,508
5331,961005566,2797
5331,960831688,527
5331,982272338,3755
5331,961005297,1079
5331,960832345,2020
5331,961005734,1094
5331,960832127,1096
5331,960832072,1097
5332,960825634,2058
5332,960825407,589
5332,960825501,592
5332,960863169,1429
5332,960825559,2403
5332,960863203,3082
5332,960825378,3404
5332,960825297,2485
5332,960825525,2490
5332,960863203,1858
5332,960825595,1876
5332,960862927,260
5332,960825525,1101
5332,960863152,2880
5332,960863219,2881
5332,960825478,2115
5332,960863187,648
5332,960862927,1196
5332,960862927,1198
5332,960825489,1527
5332,960863058,3175
5332,960825612,1573
5332,960825407,3178
5332,960825575,1580
5332,960863219,1586
5332,960825575,1587
5332,960863169,1597
5332,960825426,2571
5332,960825559,10
5332,960825647,3555
5332,960825407,1954
5332,960825501,2916
5332,960825559,368
5332,960825478,380
5332,960862964,1200
5332,960863020,1201
5332,960825426,2948
5332,960825426,2949
5332,960825407,1210
5332,960862941,1240
5332,960825378,1291
5332,960825511,780
5332,960825478,1608
5332,960863129,1610
5332,960863187,2273
5332,960825541,1667
5332,960863219,2617
5332,960825559,2628
5332,960825279,3624
5332,960862964,457
5332,960825444,474
5332,960825407,480
5332,960825279,1370
5332,960825229,1385
5332,960862927,1387
5332,960863139,2353
5332,960825343,2365
5332,960825444,2366
5332,960825229,110
5332,960825541,112
5332,960825541,2393
5332,960863203,145
5332,960825297,150
5332,960825660,165
5332,960862941,1036
5332,960863169,1047
5332,960825478,1049
5332,960825478,2000
5332,960825575,2001
5332,960825575,2002
5332,960825634,2006
5332,960825343,2019
5332,960825355,2028
5334,960795286,581
5334,960795494,3036
5334,960795494,908
5334,960795763,976
5334,960796159,2457
5334,960796551,3408
5334,960794544,2801
5334,960793593,2803
5334,960794011,263
5334,960796551,3481
5334,960795286,2850
5334,960796159,1114
5334,960794544,605
5334,960796159,657
5334,960795970,1193
5334,960794544,3106
5334,960794804,1507
5334,960795763,3123
5334,960796159,2197
5334,960795494,1598
5334,960796821,3510
5334,960796821,3512
5334,960796821,3534
5334,960796551,3536
5334,960796551,3538
5334,960794544,27
5334,960794011,1961
5334,960794544,34
5334,960796551,3571
5334,960795970,3579
5334,960795970,59
5334,960796821,3594
5334,960795763,67
5334,960795286,1230
5334,960795763,2207
5334,960794804,2246
5334,960796159,2250
5334,960793593,1679
5334,960796821,3615
5334,960796821,3624
5334,960794544,477
5334,960794804,486
5334,960794804,2300
5334,960795970,836
5334,960795763,2369
5334,960796159,3323
5334,960796551,3328
5334,960795494,127
5334,960795763,132
5334,960796551,3357
5334,960796159,3382
5334,960795494,2761
5334,960793593,500
5334,960795970,1061
5334,960795286,2022
5336,960761418,1499
5336,960761794,969
5336,960760965,266
5336,960761418,2822
5336,960761339,648
5336,960761670,1198
5336,960760798,3101
5336,960760906,3148
5336,960761339,1552
5336,960762065,2528
5336,960762065,1580
5336,960761418,303
5336,960761339,10
5336,960761825,1954
5336,960761290,380
5336,960761754,1200
5336,960761754,2947
5336,960761754,2948
5336,960761794,2949
5336,960761670,1214
5336,960761290,86
5336,960762028,2989
5336,960762087,2990
5336,960761875,2991
5336,960761875,2993
5336,960761290,733
5336,960761670,1287
5336,960761705,1291
5336,960762125,1608
5336,960761754,1610
5336,960761373,1615
5336,960761847,2288
5336,960762028,3256
5336,960761794,3633
5336,960761911,3639
5336,960761238,434
5336,960761670,457
5336,960760906,1302
5336,960761497,2322
5336,960761670,1387
5336,960761670,858
5336,960760965,110
5336,960761418,1779
5336,960761670,1036
5336,960761238,1049
5336,960762125,2023
5336,960761705,2028
5343,966890638,588
5343,966890616,1
5343,960682228,593
5343,966890616,594
5343,966890616,595
5343,966890663,2078
5343,966890663,2080
5343,966890638,2081
5343,966890663,2096
5343,960682425,910
5343,966890594,919
5343,966890382,3408
5343,960682398,3421
5343,960682252,2858
5343,960682228,608
5343,966890616,2137
5343,960681931,1197
5343,966890594,3114
5343,960682010,3578
5343,960681969,1221
5343,960682304,1230
5343,960682228,1617
5343,966890382,3298
5343,960682055,457
5343,960681931,1343
5343,966890407,3301
5343,966890663,1022
5343,966890555,2762
5343,966890594,1023
5343,966890638,1028
5343,966890663,1029
5343,960681969,3712
5343,960682425,2791
5343,960682228,527
5343,960682252,2028
5343,966890616,1097
5346,960671224,3000
5346,960669769,5
5346,960668218,593
5346,960671127,594
5346,960671271,2078
5346,960670449,912
5346,960668181,919
5346,960669469,3052
5346,960668863,3053
5346,960668944,3081
5346,960670581,213
5346,960668749,265
5346,960670297,2858
5346,960671224,610
5346,960670706,1188
5346,960671271,2139
5346,960669664,3157
5346,960668672,1587
5346,960671370,2559
5346,960670214,3503
5346,960671190,1907
5346,960670663,2565
5346,960668749,309
5346,960671304,313
5346,960670691,3545
5346,960668268,356
5346,960671244,364
5346,960668749,2943
5346,960670235,1221
5346,960670626,1224
5346,960670106,1232
5346,960671224,2987
5346,960669156,1252
5346,960669377,2997
5346,960671168,1274
5346,960671168,741
5346,960671168,1282
5346,960668181,2289
5346,960668808,454
5346,960670122,858
5346,960670316,2351
5346,960668368,3357
5346,960669664,2712
5346,960670107,2744
5346,960668863,193
5346,960668588,3707
5346,960671168,1022
5346,960669377,2762
5346,960668538,3724
5346,960668505,3742
5346,960671304,1064
5346,960671190,2018
5346,960670297,2019
5346,960668250,2023
5348,960666075,1407
5348,960665908,3013
5348,960666075,3016
5348,960666039,3018
5348,960666055,968
5348,960666039,2455
5348,960666114,2459
5348,960666114,2826
5348,960665893,3499
5348,960666166,606
5348,960666208,611
5348,960665780,2109
5348,960666285,2121
5348,960666336,2122
5348,960666208,2148
5348,960666017,2160
5348,960666208,2513
5348,960665893,2550
5348,960666285,1969
5348,960666336,1970
5348,960666093,1991
5348,960665892,70
5348,960665892,1215
5348,960665892,1219
5348,960666003,1261
5348,960665362,1270
5348,960665384,3235
5348,960666285,1644
5348,960666075,1645
5348,960666129,3264
5348,960666208,2617
5348,960666093,2657
5348,960666233,407
5348,960665362,470
5348,960666075,3693
5348,960666233,1320
5348,960666055,1321
5348,960666114,1327
5348,960666336,1330
5348,960666166,1342
5348,960666039,1347
5348,960665924,1387
5348,960665892,1717
5348,960666233,1762
5348,960666003,2716
5348,960666208,2717
5348,960666208,3708
5348,960666166,2793
5348,960665780,527
5348,960666114,2004
5351,960658424,2
5351,960658312,590
5351,960658048,597
5351,960658264,919
5351,960658048,920
5351,960658399,2430
5351,960658330,969
5351,960658012,1855
5351,960658222,260
5351,960658345,3494
5351,960658366,1127
5351,960658399,2115
5351,960658222,1196
5351,960658012,1198
5351,960658312,3175
5351,960658132,3512
5351,960658012,1954
5351,960658312,2916
5351,960658132,3578
5351,960658164,3594
5351,960658264,1262
5351,960658383,733
5351,960658279,1291
5351,960658293,480
5351,960658366,1356
5351,960658366,1372
5354,960597831,589
5354,960597857,3418
5354,960597369,3469
5354,960597397,260
5354,960598104,292
5354,960598104,648
5354,960598136,3107
5354,960598022,1518
5354,960598136,1552
5354,960598064,1573
5354,960598022,1580
5354,960597831,2571
5354,960597831,21
5354,960598022,349
5354,960597397,1962
5354,960598064,353
5354,960597895,2916
5354,960598064,376
5354,960598022,377
5354,960598064,380
5354,960597338,383
5354,960597455,1221
5354,960598064,733
5354,960598104,1608
5354,960598136,3256
5354,960597649,3654
5354,960597857,457
5354,960597556,3671
5354,960597649,3681
5354,960597680,3682
5354,960597895,474
5354,960597717,3697
5354,960597757,3698
5354,960597757,3699
5354,960597954,1356
5354,960598022,1370
5354,960597954,1372
5354,960597680,3702
5354,960597680,3704
5354,960597556,3705
5354,960598022,507
5354,960597649,3723
5354,960597574,3724
5354,960598104,1049
5354,960597556,3740
5354,960597455,1097
5356,960595396,3018
5356,960595504,968
5356,960595558,2455
5356,960595396,2488
5356,960595505,3476
5356,960595451,3499
5356,960595291,1193
5356,960595558,2159
5356,960595558,2160
5356,960595505,2553
5356,960595451,3535
5356,960595396,3576
5356,960595558,1994
5356,960595451,1997
5356,960595291,1208
5356,960595451,1214
5356,960595558,1215
5356,960595395,1219
5356,960595395,1258
5356,960595504,1261
5356,960595558,735
5356,960595395,1278
5356,960595558,775
5356,960595505,2288
5356,960595396,2645
5356,960595505,2647
5356,960595396,2648
5356,960595505,2653
5356,960595451,2664
5356,960595451,1333
5356,960595558,1345
5356,960595291,1348
5356,960595558,1350
5356,960595451,1387
5356,960595558,2366
5356,960595396,3340
5356,960595451,2784
5356,960595505,2785
5356,960595291,2015
5356,960595504,565
5356,960595291,2047
5357,960567519,589
5357,960567590,593
5357,960567590,1806
5357,960573074,2485
5357,962904750,216
5357,960572887,223
5357,960573009,2805
5357,960567564,260
5357,960572732,3481
5357,960573331,3499
5357,960567547,292
5357,960567678,296
5357,960572826,2858
5357,960572902,2881
5357,960573121,2126
5357,960573049,1513
5357,960573153,1552
5357,960573074,3157
5357,960573086,3176
5357,960572887,2541
5357,960573008,2568
5357,960573181,2572
5357,960572955,2580
5357,960573009,2581
5357,960573030,2598
5357,960567662,380
5357,960567547,381
5357,960567711,2959
5357,960573074,2961
5357,960573303,1225
5357,962904853,2976
5357,960567691,778
5357,960572990,785
5357,962904732,3238
5357,960567590,1653
5357,960572844,2683
5357,960572970,2690
5357,960572867,2694
5357,960572757,457
5357,960572867,2355
5357,960573049,2396
5357,960573074,2700
5357,960572867,2710
5357,960573121,2712
5357,960572955,2716
5357,960572915,2718
5357,960573049,2724
5357,960573074,2762
5358,960553816,589
5358,960554040,969
5358,960554023,1196
5358,960554040,1198
5358,960554059,3104
5358,960553796,695
5358,960554023,1953
5358,960554023,2944
5358,960554059,2947
5358,960554079,2948
5358,960553832,1210
5358,960553832,1220
5358,960554002,1233
5358,960554079,1291
5358,960553832,1294
5358,960554059,3633
5358,960553816,2694
5358,960553937,3654
5358,960553907,3671
5358,960553961,3685
5358,960554040,1304
5358,960554002,858
5358,960553907,3742
5358,960554002,2019
5358,960554023,2028
5360,960522950,3004
5360,960522950,3005
5360,960522827,3052
5360,960523038,3053
5360,960522869,3081
5360,960523378,3082
5360,960521528,2455
5360,960523600,3409
5360,960522827,2858
5360,960522869,2861
5360,960521528,1196
5360,960523038,3113
5360,960523337,3157
5360,960522950,3174
5360,960522869,3175
5360,960521811,3510
5360,960522093,3511
5360,960522042,3513
5360,960522042,3535
5360,960521811,3578
5360,960521498,48
5360,960522093,3593
5360,960522827,2959
5360,960523107,2995
5360,960522827,2997
5360,960523038,2628
5360,960523559,3615
